,relation,node_idx,node_idx_dst
51291,5,35605,11325
51292,5,35605,42
51293,5,35605,5990
51294,5,35605,61336
51295,5,35605,31885
51296,5,35605,54202
51297,5,35605,24877
51298,5,35605,15423
51299,5,35605,54545
51300,5,35605,47195
51301,5,35605,12344
51302,5,35605,19329
51303,5,35605,56110
51304,5,35605,58850
51305,5,35605,52196
51306,5,35605,39652
51307,5,35605,61615
51308,5,35605,44932
51309,5,35605,57089
51310,5,35605,54112
51311,5,35605,37732
51312,5,35605,58353
51313,5,35605,10112
51314,5,35605,8095
51315,5,35605,17999
51316,5,35605,6993
51317,5,35605,6315
51318,5,35605,20996
51319,5,35605,11755
51320,5,35605,48505
51321,5,35605,6355
51322,5,35605,52191
51323,5,35605,24403
51324,5,35605,39909
51325,5,35605,20696
51326,5,35605,41342
51327,5,35605,11710
51328,5,35605,48132
51329,5,35605,15498
51330,5,35605,8174
51331,5,35605,7126
51332,5,35605,20554
51333,5,35605,17375
51334,5,35605,33398
51335,5,35605,23629
51336,5,35605,6507
51337,5,35605,47637
51338,5,35605,6509
51339,5,35605,38089
51340,5,35605,45391
51341,5,35605,11257
51342,5,35605,46324
51343,5,35605,46245
51344,5,35605,2667
51345,5,35605,54972
51346,5,35605,5301
51347,5,35605,22746
51348,5,35605,50525
51349,5,35605,22563
51350,5,35605,20459
51351,5,35605,57258
51352,5,35605,51883
51353,5,35605,7608
51354,5,35605,33114
51355,5,35605,17690
51356,5,35605,41132
51357,5,35605,18310
51358,5,35605,21531
51359,5,35605,38128
51360,5,35605,7431
51361,5,35605,48792
51362,5,35605,59290
51363,5,35605,16842
51364,5,35605,46159
51365,5,35605,10358
51366,5,35605,27269
51367,5,35605,12061
51368,5,35605,19708
51369,5,35605,22194
51370,5,35605,17232
51371,5,35605,55334
51372,5,35605,12508
51373,5,35605,57350
51374,5,35605,40401
51375,5,35605,16624
51376,5,35605,32058
51377,5,35605,28017
51378,5,35605,60477
51379,5,35605,58492
51380,5,35605,40056
51381,5,35605,49674
51382,5,35605,27414
51383,5,35605,47097
51384,5,35605,18608
51385,5,35605,8022
51386,5,35605,19651
51387,5,35605,44767
51388,5,35605,25971
51389,5,35605,15903
51390,5,35605,58588
51391,5,35605,47319
51392,5,35605,44416
51393,5,35605,42110
51394,5,35605,43161
51395,5,35605,49261
51396,5,35605,28311
51397,5,35605,41408
51398,5,35605,46794
51399,5,35605,44230
51400,5,35605,17846
51401,5,35605,32106
51402,5,35605,44280
51403,5,35605,8946
51404,5,35605,34914
51405,5,35605,45173
51406,5,35605,22838
51407,5,35605,15009
51408,5,35605,38773
51409,5,35605,38190
51410,5,35605,38165
51411,5,35605,48127
51412,5,35605,23108
51413,5,35605,22644
51414,5,35605,34602
51415,5,35605,6945
51416,5,35605,42874
51417,5,35605,20924
51418,5,35605,13268
51419,5,35605,12310
51420,5,35605,35666
51421,5,35605,22738
51422,5,35605,13011
51423,5,35605,12064
51424,5,35605,32183
51425,5,35605,11221
51426,5,35605,54312
51427,5,35605,33813
51428,5,35605,45218
51429,5,35605,55488
51430,5,35605,41762
51431,5,35605,58969
51432,5,35605,25782
51433,5,35605,50752
51434,5,35605,17552
51435,5,35605,58444
51436,5,35605,50153
51437,5,35605,47015
51438,5,35605,57279
51439,5,35605,55338
51440,5,35605,8768
51441,5,35605,20619
51442,5,35605,21404
51443,5,35605,61220
51444,5,35605,7062
51445,5,35605,51229
51446,5,35605,28734
51447,5,35605,54249
51448,5,35605,1302
51449,5,35605,39576
51450,5,35605,42511
51451,5,35605,16480
51452,5,35605,19646
51453,5,35605,21105
51454,5,35605,45477
51455,5,35605,38687
51456,5,35605,757
51457,5,35605,39166
51458,5,35605,45227
51459,5,35605,531
51460,5,35605,4669
51461,5,35605,786
51462,5,35605,41665
51463,5,35605,38012
51464,5,35605,9630
51465,5,35605,9234
51466,5,35605,32926
51467,5,35605,21718
51468,5,35605,38336
51469,5,35605,54050
51470,5,35605,11407
51471,5,35605,33122
51472,5,35605,52105
51473,5,35605,55921
51474,5,35605,41692
51475,5,35605,58289
51476,5,35605,42844
51477,5,35605,27630
51478,5,35605,18229
51479,5,35605,47114
51480,5,35605,17245
51481,5,35605,43543
51482,5,35605,48985
51483,5,35605,59538
51484,5,35605,23493
51485,5,35605,37545
51486,5,35605,33345
51487,5,35605,7501
51488,5,35605,38572
51489,5,35605,50043
51490,5,35605,58230
51491,5,35605,7603
51492,5,35605,14898
51493,5,35605,47889
51494,5,35605,27652
51495,5,35605,21297
51496,5,35605,40684
51497,5,35605,15234
51498,5,35605,27349
51499,5,35605,35866
51500,5,35605,23277
51501,5,35605,61920
51502,5,35605,53340
51503,5,35605,30267
51504,5,35605,5862
51505,5,35605,56731
51506,5,35605,25392
51507,5,35605,52
51508,5,35605,39624
51509,5,35605,17231
51510,5,35605,57745
51511,5,35605,12817
51512,5,35605,889
51513,5,35605,49205
51514,5,35605,53132
51515,5,35605,51640
51516,5,35605,24
51517,5,35605,29809
51518,5,35605,53174
51519,5,35605,36991
51520,5,35605,11626
51521,5,35605,22283
51522,5,35605,56018
51523,5,35605,14301
51524,5,35605,619
51525,5,35605,53712
51526,5,35605,16962
51527,5,35605,42087
51528,5,35605,9652
51529,5,35605,2940
51530,5,35605,33044
51531,5,35605,48365
51532,5,35605,46066
51533,5,35605,22198
51534,5,35605,38292
51535,5,35605,31122
51536,5,35605,41290
51537,5,35605,46772
51538,5,35605,13172
51539,5,35605,32861
51540,5,35605,31980
51541,5,35605,58340
51542,5,35605,5048
51543,5,35605,47297
51544,5,35605,59915
51545,5,35605,2495
51546,5,35605,29220
51547,5,35605,46271
51548,5,35605,39764
51549,5,35605,53595
51550,5,35605,61258
51551,5,35605,44672
51552,5,35605,28949
51553,5,35605,53221
51554,5,35605,8899
51555,5,35605,53741
51556,5,35605,10564
51557,5,35605,24266
51558,5,35605,25828
51559,5,35605,50648
51560,5,35605,6142
51561,5,35605,41205
51562,5,35605,44952
51563,5,35605,57782
51564,5,35605,34749
51565,5,35605,9779
51566,5,35605,2577
51567,5,35605,21427
51568,5,35605,54286
51569,5,35605,42252
51570,5,35605,11980
51571,5,35605,8793
51572,5,35605,15340
51573,5,35605,46803
51574,5,35605,48545
51575,5,35605,56203
51576,5,35605,7478
51577,5,35605,60494
51578,5,35605,14860
51579,5,35605,31479
51580,5,35605,30056
51581,5,35605,746
51582,5,35605,41611
51583,5,35605,451
51584,5,35605,5180
51585,5,35605,33189
51586,5,35605,15
51587,5,35605,19428
51588,5,35605,862
51589,5,35605,5512
51590,5,35605,46634
51591,5,35605,46291
51592,5,35605,30064
51593,5,35605,58466
51594,5,35605,9971
51595,5,35605,48564
51596,5,35605,44106
51597,5,35605,6706
51598,5,35605,20894
51599,5,35605,59039
51600,5,35605,56376
51601,5,35605,16014
51602,5,35605,26629
51603,5,35605,45740
51604,5,35605,55770
51605,5,35605,45068
51606,5,35605,41505
51607,5,35605,45999
51608,5,35605,39622
51609,5,35605,35750
51610,5,35605,21686
51611,5,35605,36888
51612,5,35605,38591
51613,5,35605,5118
51614,5,35605,12156
51615,5,35605,20518
51616,5,35605,13301
51617,5,35605,2506
51618,5,35605,492
51619,5,35605,46047
51620,5,35605,56788
51621,5,35605,50345
51622,5,35605,46807
51623,5,35605,20129
51624,5,35605,27159
51625,5,35605,28113
51626,5,35605,38333
51627,5,35605,26565
51628,5,35605,61226
51629,5,35605,31664
51630,5,35605,36391
51631,5,35605,48767
51632,5,35605,45555
51633,5,35605,49938
51634,5,35605,49548
51635,5,35605,6660
51636,5,35605,7810
51637,5,35605,714
51638,5,35605,15654
51639,5,35605,49895
51640,5,35605,5273
51641,5,35605,29933
51642,5,35605,40335
51643,5,35605,29433
51644,5,35605,61076
51645,5,35605,2024
51646,5,35605,26135
51647,5,35605,7521
51648,5,35605,39896
51649,5,35605,59885
51650,5,35605,52551
51651,5,35605,56850
51652,5,35605,40034
51653,5,35605,22969
51654,5,35605,60564
51655,5,35605,11258
51656,5,35605,32993
51657,5,35605,6571
51658,5,35605,19764
51659,5,35605,31236
51660,5,35605,46396
51661,5,35605,4248
51662,5,35605,17348
51663,5,35605,40165
51664,5,35605,8970
51665,5,35605,8486
51666,5,35605,11776
51667,5,35605,1038
51668,5,35605,24617
51669,5,35605,53118
51670,5,35605,49572
51671,5,35605,5466
51672,5,35605,54709
51673,5,35605,55244
51674,5,35605,31123
51675,5,35605,37221
51676,5,35605,58061
51677,5,35605,53042
51678,5,35605,43039
51679,5,35605,38332
51680,5,35605,37705
51681,5,35605,7569
51682,5,35605,21223
51683,5,35605,51543
51684,5,35605,36256
51685,5,35605,1815
51686,5,35605,58460
51687,5,35605,50892
51688,5,35605,45257
51689,5,35605,19200
51690,5,35605,28600
51691,5,35605,43360
51692,5,35605,20342
51693,5,35605,31133
51694,5,35605,27889
51695,5,35605,50396
51696,5,35605,55248
51697,5,35605,39011
51698,5,35605,29315
51699,5,35605,12750
51700,5,35605,62008
51701,5,35605,44303
51702,5,35605,13548
51703,5,35605,61763
51704,5,35605,57073
51705,5,35605,19456
51706,5,35605,42135
51707,5,35605,16999
51708,5,35605,27891
51709,5,35605,57286
51710,5,35605,45814
51711,5,35605,10775
51712,5,35605,57980
51713,5,35605,39155
51714,5,35605,37466
51715,5,35605,4681
51716,5,35605,52586
51717,5,35605,6369
51718,5,35605,17182
51719,5,35605,43781
51720,5,35605,49082
51721,5,35605,34715
51722,5,35605,26305
51723,5,35605,5940
51724,5,35605,35122
51725,5,35605,32689
51726,5,35605,43508
51727,5,35605,19213
51728,5,35605,58931
51729,5,35605,11828
51730,5,35605,49203
51731,5,35605,30034
51732,5,35605,58824
51733,5,35605,2951
51734,5,35605,12908
51735,5,35605,40926
51736,5,35605,51363
51737,5,35605,27304
51738,5,35605,954
51739,5,35605,55754
51740,5,35605,16551
51741,5,35605,4354
51742,5,35605,34235
51743,5,35605,27933
51744,5,35605,53425
51745,5,35605,51325
51746,5,35605,22712
51747,5,35605,33331
51748,5,35605,57314
51749,5,35605,302
51750,5,35605,43399
51751,5,35605,21994
51752,5,35605,45496
51753,5,35605,37128
51754,5,35605,8510
51755,5,35605,7317
51756,5,35605,27024
51757,5,35605,13374
51758,5,35605,57232
51759,5,35605,29021
51760,5,35605,22845
51761,5,35605,149
51762,5,35605,28876
51763,5,35605,20789
51764,5,35605,32885
51765,5,35605,9739
51766,5,35605,11264
51767,5,35605,43678
51768,5,35605,33759
51769,5,35605,16365
51770,5,35605,5821
51771,5,35605,50118
51772,5,35605,59097
51773,5,35605,36831
51774,5,35605,747
51775,5,35605,38364
51776,5,35605,19414
51777,5,35605,48443
51778,5,35605,37988
51779,5,35605,15697
51780,5,35605,15422
51781,5,35605,46151
51782,5,35605,6281
51783,5,35605,41820
51784,5,35605,21178
51785,5,35605,13581
51786,5,35605,16364
51787,5,35605,31269
51788,5,35605,13302
51789,5,35605,45187
51790,5,35605,20141
51791,5,35605,36668
51792,5,35605,32643
51793,5,35605,61807
51794,5,35605,61410
51795,5,35605,736
51796,5,35605,27646
51797,5,35605,16690
51798,5,35605,53474
51799,5,35605,55180
51800,5,35605,29965
51801,5,35605,39723
51802,5,35605,52973
51803,5,35605,1366
51804,5,35605,5187
51805,5,35605,17882
51806,5,35605,48770
51807,5,35605,60278
51808,5,35605,24090
51809,5,35605,31163
51810,5,35605,60669
51811,5,35605,26424
51812,5,35605,50245
51813,5,35605,20379
51814,5,35605,53077
51815,5,35605,11878
51816,5,35605,51980
51817,5,35605,14581
51818,5,35605,36179
51819,5,35605,52701
51820,5,35605,13228
51821,5,35605,61716
51822,5,35605,57983
51823,5,35605,27038
51824,5,35605,23954
51825,5,35605,7070
51826,5,35605,9934
51827,5,35605,29404
51828,5,35605,59089
51829,5,35605,41029
51830,5,35605,56028
51831,5,35605,7165
51832,5,35605,3372
51833,5,35605,19684
51834,5,35605,24602
51835,5,35605,20507
51836,5,35605,42013
51837,5,35605,5685
51838,5,35605,54430
51839,5,35605,50281
51840,5,35605,4143
51841,5,35605,53332
51842,5,35605,39365
51843,5,35605,60084
51844,5,35605,18705
51845,5,35605,47854
51846,5,35605,21435
51847,5,35605,24452
51848,5,35605,40350
51849,5,35605,36895
51850,5,35605,61913
51851,5,35605,62102
51852,5,35605,23026
51853,5,35605,55864
51854,5,35605,38441
51855,5,35605,20594
51856,5,35605,27989
51857,5,35605,61852
51858,5,35605,8530
51859,5,35605,62131
51860,5,35605,45693
51861,5,35605,58709
51862,5,35605,58097
51863,5,35605,51035
51864,5,35605,14422
51865,5,35605,48311
51866,5,35605,34791
51867,5,35605,7777
51868,5,35605,51183
51869,5,35605,35325
51870,5,35605,48726
51871,5,35605,57349
51872,5,35605,57839
51873,5,35605,33260
51874,5,35605,34973
51875,5,35605,27314
51876,5,35605,8804
51877,5,35605,53578
51878,5,35605,10928
51879,5,35605,4805
51880,5,35605,47940
51881,5,35605,32808
51882,5,35605,58533
51883,5,35605,19481
51884,5,35605,45656
51885,5,35605,33277
51886,5,35605,50428
51887,5,35605,13477
51888,5,35605,675
51889,5,35605,29476
51890,5,35605,47046
51891,5,35605,23515
51892,5,35605,8133
51893,5,35605,61722
51894,5,35605,52063
51895,5,35605,29907
51896,5,35605,6297
51897,5,35605,36659
51898,5,35605,32799
51899,5,35605,16799
51900,5,35605,7755
51901,5,35605,50467
51902,5,35605,31955
51903,5,35605,10488
51904,5,35605,61986
51905,5,35605,44077
51906,5,35605,20522
51907,5,35605,34348
51908,5,35605,15531
51909,5,35605,57563
51910,5,35605,1076
51911,5,35605,10953
51912,5,35605,56911
51913,5,35605,30921
51914,5,35605,15357
51915,5,35605,3615
51916,5,35605,55352
51917,5,35605,19293
51918,5,35605,49465
51919,5,35605,39523
51920,5,35605,23309
51921,5,35605,14096
51922,5,35605,7954
51923,5,35605,29769
51924,5,35605,41324
51925,5,35605,31940
51926,5,35605,18074
51927,5,35605,43118
51928,5,35605,37908
51929,5,35605,54271
51930,5,35605,32289
51931,5,35605,47693
51932,5,35605,37535
51933,5,35605,23827
51934,5,35605,55993
51935,5,35605,16788
51936,5,35605,61997
51937,5,35605,32206
51938,5,35605,56033
51939,5,35605,45757
51940,5,35605,53393
51941,5,35605,28571
51942,5,35605,642
51943,5,35605,36045
51944,5,35605,49352
51945,5,35605,53981
51946,5,35605,59901
51947,5,35605,26057
51948,5,35605,34992
51949,5,35605,1653
51950,5,35605,44915
51951,5,35605,39819
51952,5,35605,58815
51953,5,35605,8723
51954,5,35605,50
51955,5,35605,5452
51956,5,35605,46558
51957,5,35605,57669
51958,5,35605,17958
51959,5,35605,55362
51960,5,35605,18836
51961,5,35605,45399
51962,5,35605,20902
51963,5,35605,59535
51964,5,35605,19861
51965,5,35605,5535
51966,5,35605,41443
51967,5,35605,6897
51968,5,35605,60498
51969,5,35605,43755
51970,5,35605,28891
51971,5,35605,22576
51972,5,35605,43349
51973,5,35605,40209
51974,5,35605,59077
51975,5,35605,14576
51976,5,35605,16083
51977,5,35605,56494
51978,5,35605,3474
51979,5,35605,26506
51980,5,35605,24771
51981,5,35605,13203
51982,5,35605,38965
51983,5,35605,55420
51984,5,35605,11358
51985,5,35605,60687
51986,5,35605,28997
51987,5,35605,59141
51988,5,35605,39229
51989,5,35605,39893
51990,5,35605,48895
51991,5,35605,60662
51992,5,35605,48092
51993,5,35605,8807
51994,5,35605,10862
51995,5,35605,21658
51996,5,35605,33976
51997,5,35605,3217
51998,5,35605,41507
51999,5,35605,34134
52000,5,35605,19497
52001,5,35605,16411
52002,5,35605,28465
52003,5,35605,23610
52004,5,35605,6614
52005,5,35605,15150
52006,5,35605,32090
52007,5,35605,10631
52008,5,35605,18226
52009,5,35605,3486
52010,5,35605,15518
52011,5,35605,16545
52012,5,35605,21419
52013,5,35605,58335
52014,5,35605,1249
52015,5,35605,15300
52016,5,35605,39538
52017,5,35605,28855
52018,5,35605,17989
52019,5,35605,7130
52020,5,35605,37518
52021,5,35605,11660
52022,5,35605,21379
52023,5,35605,48274
52024,5,35605,14454
52025,5,35605,58759
52026,5,35605,41606
52027,5,35605,13391
52028,5,35605,57068
52029,5,35605,8812
52030,5,35605,54662
52031,5,35605,1315
52032,5,35605,50189
52033,5,35605,13157
52034,5,35605,61691
52035,5,35605,12542
52036,5,35605,5155
52037,5,35605,38854
52038,5,35605,45314
52039,5,35605,60378
52040,5,35605,37657
52041,5,35605,10062
52042,5,35605,30984
52043,5,35605,37053
52044,5,35605,56766
52045,5,35605,48086
52046,5,35605,56096
52047,5,35605,5636
52048,5,35605,27352
52049,5,35605,18039
52050,5,35605,39594
52051,5,35605,13974
52052,5,35605,54081
52053,5,35605,37283
52054,5,35605,17759
52055,5,35605,22265
52056,5,35605,9258
52057,5,35605,4864
52058,5,35605,49048
52059,5,35605,3020
52060,5,35605,29744
52061,5,35605,16134
52062,5,35605,23324
52063,5,35605,42303
52064,5,35605,55986
52065,5,35605,28707
52066,5,35605,6185
52067,5,35605,59772
52068,5,35605,58079
52069,5,35605,49279
52070,5,35605,52903
52071,5,35605,3873
52072,5,35605,963
52073,5,35605,13878
52074,5,35605,25935
52075,5,35605,18214
52076,5,35605,52222
52077,5,35605,31097
52078,5,35605,50764
52079,5,35605,43437
52080,5,35605,4427
52081,5,35605,28884
52082,5,35605,14866
52083,5,35605,45978
52084,5,35605,23841
52085,5,35605,18449
52086,5,35605,34730
52087,5,35605,4131
52088,5,35605,18631
52089,5,35605,31649
52090,5,35605,20548
52091,5,35605,51800
52092,5,35605,43742
52093,5,35605,38766
52094,5,35605,28064
52095,5,35605,41609
52096,5,35605,42521
52097,5,35605,4854
52098,5,35605,42146
52099,5,35605,7733
52100,5,35605,41014
52101,5,35605,42814
52102,5,35605,25071
52103,5,35605,1833
52104,5,35605,50178
52105,5,35605,47685
52106,5,35605,35362
52107,5,35605,54560
52108,5,35605,32201
52109,5,35605,45519
52110,5,35605,285
52111,5,35605,23238
52112,5,35605,16662
52113,5,35605,31080
52114,5,35605,33645
52115,5,35605,46822
52116,5,35605,58654
52117,5,35605,20195
52118,5,35605,29324
52119,5,35605,59795
52120,5,35605,34729
52121,5,35605,25494
52122,5,35605,57641
52123,5,35605,20813
52124,5,35605,35356
52125,5,35605,34221
52126,5,35605,12033
52127,5,35605,40765
52128,5,35605,15154
52129,5,35605,61993
52130,5,35605,60031
52131,5,35605,60889
52132,5,35605,51932
52133,5,35605,48190
52134,5,35605,18421
52135,5,35605,50719
52136,5,35605,61516
52137,5,35605,3681
52138,5,35605,13614
52139,5,35605,62098
52140,5,35605,46638
52141,5,35605,1956
52142,5,35605,27551
52143,5,35605,55360
52144,5,35605,19323
52145,5,35605,34523
52146,5,35605,5064
52147,5,35605,27866
52148,5,35605,51390
52149,5,35605,4286
52150,5,35605,18875
52151,5,35605,47534
52152,5,35605,20881
52153,5,35605,42054
52154,5,35605,29819
52155,5,35605,41437
52156,5,35605,56446
52157,5,35605,52495
52158,5,35605,58546
52159,5,35605,2883
52160,5,35605,35376
52161,5,35605,42954
52162,5,35605,28172
52163,5,35605,21809
52164,5,35605,55507
52165,5,35605,8254
52166,5,35605,30810
52167,5,35605,22621
52168,5,35605,48083
52169,5,35605,2407
52170,5,35605,47535
52171,5,35605,12097
52172,5,35605,25244
52173,5,35605,38758
52174,5,35605,19837
52175,5,35605,1645
52176,5,35605,30535
52177,5,35605,40617
52178,5,35605,7661
52179,5,35605,18748
52180,5,35605,31876
52181,5,35605,3292
52182,5,35605,11423
52183,5,35605,8573
52184,5,35605,35289
52185,5,35605,8675
52186,5,35605,7782
52187,5,35605,17860
52188,5,35605,26447
52189,5,35605,47066
52190,5,35605,9281
52191,5,35605,18681
52192,5,35605,22502
52193,5,35605,56791
52194,5,35605,16894
52195,5,35605,34357
52196,5,35605,55304
52197,5,35605,53291
52198,5,35605,9550
52199,5,35605,48878
52200,5,35605,52934
52201,5,35605,47364
52202,5,35605,40746
52203,5,35605,58310
52204,5,35605,48387
52205,5,35605,28207
52206,5,35605,31258
52207,5,35605,14139
52208,5,35605,47816
52209,5,35605,51103
52210,5,35605,49319
52211,5,35605,8784
52212,5,35605,20713
52213,5,35605,11305
52214,5,35605,25588
52215,5,35605,9983
52216,5,35605,39611
52217,5,35605,25367
52218,5,35605,36335
52219,5,35605,61079
52220,5,35605,55081
52221,5,35605,4024
52222,5,35605,32194
52223,5,35605,45099
52224,5,35605,877
52225,5,35605,670
52226,5,35605,52879
52227,5,35605,54253
52228,5,35605,56417
52229,5,35605,52749
52230,5,35605,9544
52231,5,35605,25220
52232,5,35605,1348
52233,5,35605,36013
52234,5,35605,5040
52235,5,35605,39106
52236,5,35605,46364
52237,5,35605,34311
52238,5,35605,14783
52239,5,35605,138
52240,5,35605,14001
52241,5,35605,40266
52242,5,35605,25438
52243,5,35605,32454
52244,5,35605,59714
52245,5,35605,24039
52246,5,35605,57937
52247,5,35605,59983
52248,5,35605,2210
52249,5,35605,5128
52250,5,35605,34153
52251,5,35605,11532
52252,5,35605,60397
52253,5,35605,5386
52254,5,35605,55919
52255,5,35605,23394
52256,5,35605,32387
52257,5,35605,11913
52258,5,35605,52484
52259,5,35605,26879
52260,5,35605,7621
52261,5,35605,903
52262,5,35605,60011
52263,5,35605,16581
52264,5,35605,44762
52265,5,35605,48615
52266,5,35605,18824
52267,5,35605,56271
52268,5,35605,56238
52269,5,35605,34902
52270,5,35605,44324
52271,5,35605,33184
52272,5,35605,61974
52273,5,35605,54623
52274,5,35605,60777
52275,5,35605,3699
52276,5,35605,13955
52277,5,35605,16092
52278,5,35605,17427
52279,5,35605,45401
52280,5,35605,3165
52281,5,35605,43195
52282,5,35605,13683
52283,5,35605,25202
52284,5,35605,56860
52285,5,35605,1902
52286,5,35605,8394
52287,5,35605,19575
52288,5,35605,5106
52289,5,35605,30446
52290,5,35605,48521
52291,5,35605,60068
52292,5,35605,42287
52293,5,35605,23903
52294,5,35605,19874
52295,5,35605,10407
52296,5,35605,19355
52297,5,35605,50855
52298,5,35605,41379
52299,5,35605,37093
52300,5,35605,47960
52301,5,35605,45358
52302,5,35605,19844
52303,5,35605,5140
52304,5,35605,40843
52305,5,35605,42724
52306,5,35605,2524
52307,5,35605,11078
52308,5,35605,2944
52309,5,35605,51698
52310,5,35605,19343
52311,5,35605,59978
52312,5,35605,33597
52313,5,35605,42605
52314,5,35605,41370
52315,5,35605,40340
52316,5,35605,5814
52317,5,35605,46296
52318,5,35605,15057
52319,5,35605,47126
52320,5,35605,54051
52321,5,35605,25460
52322,5,35605,49463
52323,5,35605,48414
52324,5,35605,36122
52325,5,35605,54218
52326,5,35605,17115
52327,5,35605,54787
52328,5,35605,32686
52329,5,35605,51072
52330,5,35605,23040
52331,5,35605,8787
52332,5,35605,1538
52333,5,35605,11714
52334,5,35605,24047
52335,5,35605,33789
52336,5,35605,59268
52337,5,35605,8606
52338,5,35605,23046
52339,5,35605,59063
52340,5,35605,42450
52341,5,35605,25552
52342,5,35605,55737
52343,5,35605,4171
52344,5,35605,6381
52345,5,35605,8197
52346,5,35605,50269
52347,5,35605,45326
52348,5,35605,59121
52349,5,35605,45551
52350,5,35605,10077
52351,5,35605,35590
52352,5,35605,45777
52353,5,35605,34547
52354,5,35605,39753
52355,5,35605,15342
52356,5,35605,9878
52357,5,35605,10927
52358,5,35605,36565
52359,5,35605,54608
52360,5,35605,44942
52361,5,35605,51113
52362,5,35605,2616
52363,5,35605,40663
52364,5,35605,15712
52365,5,35605,2414
52366,5,35605,37918
52367,5,35605,46210
52368,5,35605,27680
52369,5,35605,991
52370,5,35605,16611
52371,5,35605,34173
52372,5,35605,25996
52373,5,35605,26713
52374,5,35605,42863
52375,5,35605,12567
52376,5,35605,19022
52377,5,35605,12003
52378,5,35605,9114
52379,5,35605,47065
52380,5,35605,31052
52381,5,35605,31063
52382,5,35605,56348
52383,5,35605,55788
52384,5,35605,23184
52385,5,35605,19948
52386,5,35605,54349
52387,5,35605,38901
52388,5,35605,10124
52389,5,35605,37707
52390,5,35605,54969
52391,5,35605,11516
52392,5,35605,39286
52393,5,35605,28610
52394,5,35605,56013
52395,5,35605,31413
52396,5,35605,45920
52397,5,35605,29513
52398,5,35605,41492
52399,5,35605,44618
52400,5,35605,24412
52401,5,35605,11424
52402,5,35605,54501
52403,5,35605,14245
52404,5,35605,50748
52405,5,35605,2276
52406,5,35605,23928
52407,5,35605,59005
52408,5,35605,17825
52409,5,35605,46486
52410,5,35605,8082
52411,5,35605,35758
52412,5,35605,17080
52413,5,35605,45623
52414,5,35605,17217
52415,5,35605,36903
52416,5,35605,48323
52417,5,35605,37960
52418,5,35605,7254
52419,5,35605,18895
52420,5,35605,27887
52421,5,35605,8344
52422,5,35605,36685
52423,5,35605,34688
52424,5,35605,27252
52425,5,35605,23345
52426,5,35605,26908
52427,5,35605,43529
52428,5,35605,57899
52429,5,35605,62043
52430,5,35605,55268
52431,5,35605,20375
52432,5,35605,43609
52433,5,35605,15710
52434,5,35605,29564
52435,5,35605,56594
52436,5,35605,21295
52437,5,35605,51770
52438,5,35605,34008
52439,5,35605,22046
52440,5,35605,20392
52441,5,35605,13397
52442,5,35605,59146
52443,5,35605,10644
52444,5,35605,55585
52445,5,35605,54806
52446,5,35605,31220
52447,5,35605,29625
52448,5,35605,37415
52449,5,35605,34209
52450,5,35605,28724
52451,5,35605,37129
52452,5,35605,39499
52453,5,35605,17932
52454,5,35605,33993
52455,5,35605,14853
52456,5,35605,19260
52457,5,35605,23004
52458,5,35605,59686
52459,5,35605,4349
52460,5,35605,26102
52461,5,35605,23985
52462,5,35605,50553
52463,5,35605,6782
52464,5,35605,32801
52465,5,35605,57792
52466,5,35605,1502
52467,5,35605,25706
52468,5,35605,54912
52469,5,35605,1313
52470,5,35605,21523
52471,5,35605,22395
52472,5,35605,2631
52473,5,35605,51574
52474,5,35605,260
52475,5,35605,48197
52476,5,35605,3884
52477,5,35605,2889
52478,5,35605,61370
52479,5,35605,28896
52480,5,35605,2250
52481,5,35605,57610
52482,5,35605,27684
52483,5,35605,32122
52484,5,35605,13814
52485,5,35605,23970
52486,5,35605,33743
52487,5,35605,9076
52488,5,35605,43546
52489,5,35605,16848
52490,5,35605,11640
52491,5,35605,17396
52492,5,35605,8509
52493,5,35605,11527
52494,5,35605,7067
52495,5,35605,26504
52496,5,35605,33560
52497,5,35605,3399
52498,5,35605,52927
52499,5,35605,55792
52500,5,35605,55927
52501,5,35605,8847
52502,5,35605,38768
52503,5,35605,3863
52504,5,35605,392
52505,5,35605,45496
52506,5,35605,57704
52507,5,35605,33007
52508,5,35605,16530
52509,5,35605,25587
52510,5,35605,43710
52511,5,35605,42056
52512,5,35605,55484
52513,5,35605,17465
52514,5,35605,35467
52515,5,35605,44957
52516,5,35605,3492
52517,5,35605,52494
52518,5,35605,44999
52519,5,35605,35128
52520,5,35605,10810
52521,5,35605,12430
52522,5,35605,11416
52523,5,35605,41120
52524,5,35605,21405
52525,5,35605,35559
52526,5,35605,54096
52527,5,35605,27077
52528,5,35605,34962
52529,5,35605,61503
52530,5,35605,38843
52531,5,35605,44205
52532,5,35605,45095
52533,5,35605,49996
52534,5,35605,35029
52535,5,35605,61023
52536,5,35605,18349
52537,5,35605,53268
52538,5,35605,41104
52539,5,35605,58242
52540,5,35605,44656
52541,5,35605,59853
52542,5,35605,528
52543,5,35605,13916
52544,5,35605,50515
52545,5,35605,53310
52546,5,35605,29003
52547,5,35605,26380
52548,5,35605,860
52549,5,35605,34231
52550,5,35605,20144
52551,5,35605,7997
52552,5,35605,5158
52553,5,35605,6538
52554,5,35605,16274
52555,5,35605,26697
52556,5,35605,55868
52557,5,35605,9520
52558,5,35605,9837
52559,5,35605,18711
52560,5,35605,38778
52561,5,35605,6436
52562,5,35605,26936
52563,5,35605,36329
52564,5,35605,171
