,node_idx,User Id,Time,Gender,Age Range,Spammer Label
38730,38730,3499467,0.325,M,20,1
38731,38731,3499511,0.1375,M,60,0
38732,38732,3499561,0.0,M,10,0
38733,38733,3499570,0.125,M,20,1
38734,38734,3499617,0.7625,M,20,0
38735,38735,3499637,0.025,M,40,0
38736,38736,3499679,0.9,M,30,0
38737,38737,3499791,0.9,M,30,0
38738,38738,3499920,0.5375,M,40,0
38739,38739,3499988,0.775,M,20,0
38740,38740,3500098,0.9625,M,30,0
38741,38741,3500116,0.6125,M,30,0
38742,38742,3500232,0.4125,M,40,0
38743,38743,3500235,0.0,M,30,0
38744,38744,3500319,0.0375,M,30,0
38745,38745,3500477,0.1375,M,20,0
38746,38746,3500649,0.475,M,20,0
38747,38747,3500664,0.6125,M,50,0
38748,38748,3500771,0.0625,M,20,0
38749,38749,3500871,0.025,M,20,0
38750,38750,3500909,0.1125,M,20,0
38751,38751,3500962,0.0875,M,40,0
38752,38752,3501097,0.45,M,20,0
38753,38753,3501398,0.1875,M,30,0
38754,38754,3501459,0.0,M,20,0
38755,38755,3501551,0.05,M,20,0
38756,38756,3501596,0.9375,M,40,0
38757,38757,3501610,0.0625,M,40,0
38758,38758,3501629,0.675,M,40,0
38759,38759,3501754,0.225,M,30,0
38760,38760,3501789,0.2,M,20,0
38761,38761,3502059,0.4875,M,30,0
38762,38762,3502086,0.125,M,40,0
38763,38763,3502293,0.8,M,50,0
38764,38764,3502299,0.4375,M,40,0
38765,38765,3502527,0.0125,M,20,0
38766,38766,3502716,0.6625,M,30,0
38767,38767,3502718,0.0375,M,30,0
38768,38768,3502719,0.625,M,50,0
38769,38769,3502743,0.0,M,30,0
38770,38770,3502837,0.2,M,20,0
38771,38771,3503051,0.3875,M,20,0
38772,38772,3503059,0.7625,M,50,0
38773,38773,3503171,0.0,M,30,0
38774,38774,3503178,0.5,M,50,0
38775,38775,3503241,0.6875,M,60,0
38776,38776,3503331,0.05,M,50,0
38777,38777,3503376,0.45,M,40,0
38778,38778,3503420,0.3,M,30,0
38779,38779,3503442,0.25,M,20,0
38780,38780,3503600,0.3125,M,40,0
38781,38781,3503686,0.9,M,40,0
38782,38782,3503762,0.6375,M,50,0
38783,38783,3503843,0.6875,M,40,0
38784,38784,3504029,0.4,M,40,0
38785,38785,3504098,0.3125,M,30,0
38786,38786,3504184,0.4875,M,20,0
38787,38787,3504247,0.0125,M,30,0
38788,38788,3504334,0.0,M,50,0
38789,38789,3504350,0.975,M,40,0
38790,38790,3504354,0.125,M,20,0
38791,38791,3504390,0.6375,M,40,0
38792,38792,3504391,0.1625,M,30,0
38793,38793,3504479,0.75,M,20,0
38794,38794,3504581,0.65,M,40,0
38795,38795,3504590,0.7375,M,20,0
38796,38796,3504658,0.0,M,20,0
38797,38797,3504744,0.2625,M,30,0
38798,38798,3504769,0.375,M,20,0
38799,38799,3504882,0.325,M,20,0
38800,38800,3504887,0.55,M,30,0
38801,38801,3504946,0.725,M,40,0
38802,38802,3504955,0.2875,M,20,0
38803,38803,3504956,0.35,M,30,0
38804,38804,3505059,0.5875,M,30,0
38805,38805,3505144,0.9,M,30,0
38806,38806,3505324,0.375,M,40,1
38807,38807,3505375,0.225,M,20,1
38808,38808,3505574,0.8875,M,20,0
38809,38809,3505678,0.2875,M,30,0
38810,38810,3505879,0.35,M,20,0
38811,38811,3506016,0.125,M,40,1
38812,38812,3506054,0.675,M,30,0
38813,38813,3506119,0.6125,M,40,0
38814,38814,3506190,0.225,M,30,0
38815,38815,3506559,0.8875,M,30,0
38816,38816,3506671,0.975,M,40,0
38817,38817,3506874,0.4625,M,40,0
38818,38818,3506893,1.0,M,50,0
38819,38819,3506943,0.675,M,50,0
38820,38820,3507029,0.2125,M,30,0
38821,38821,3507187,0.7125,M,40,0
38822,38822,3507209,0.275,M,20,0
38823,38823,3507262,0.075,M,30,0
38824,38824,3507415,0.725,M,60,0
38825,38825,3507442,0.85,M,30,0
38826,38826,3507471,0.3625,M,50,0
38827,38827,3507563,0.0,M,40,0
38828,38828,3507579,0.15,M,40,0
38829,38829,3507826,0.9,M,30,0
38830,38830,3507869,0.5125,M,50,0
38831,38831,3507902,0.2,M,30,1
38832,38832,3507948,0.0875,M,30,0
38833,38833,3508205,0.8875,M,30,0
38834,38834,3508294,0.0125,M,20,0
38835,38835,3508300,0.1,M,20,0
38836,38836,3508326,0.35,M,40,0
38837,38837,3508495,0.675,M,30,0
38838,38838,3508497,0.0375,M,20,0
38839,38839,3508539,0.55,M,20,0
38840,38840,3508574,0.3875,M,30,0
38841,38841,3508643,0.4,M,30,0
38842,38842,3508668,0.5,M,20,0
38843,38843,3508788,0.0875,M,20,0
38844,38844,3508831,0.7375,M,30,1
38845,38845,3508845,0.675,M,30,0
38846,38846,3508859,0.65,M,40,0
38847,38847,3508863,0.9375,M,20,0
38848,38848,3508890,0.775,M,50,0
38849,38849,3509062,0.0,M,20,0
38850,38850,3509167,1.0,M,30,0
38851,38851,3509169,0.7875,M,30,0
38852,38852,3509378,0.0,M,30,0
38853,38853,3509379,0.2625,M,30,0
38854,38854,3509422,0.5625,M,30,0
38855,38855,3509548,0.9,M,30,0
38856,38856,3509605,0.675,M,10,0
38857,38857,3509752,0.5125,M,50,0
38858,38858,3509865,0.725,M,30,0
38859,38859,3509945,0.5,M,30,0
38860,38860,3509953,0.9125,M,40,0
38861,38861,3509984,0.9,M,20,0
38862,38862,3510021,0.4,M,20,0
38863,38863,3510063,0.0625,M,50,0
38864,38864,3510157,0.2625,M,40,0
38865,38865,3510178,0.3875,M,20,0
38866,38866,3510300,0.1125,M,30,0
38867,38867,3510630,0.55,M,50,0
38868,38868,3510796,0.075,M,40,0
38869,38869,3510798,1.0,M,30,0
38870,38870,3510905,0.0875,M,30,0
38871,38871,3510974,0.8875,M,20,0
38872,38872,3510988,0.05,M,10,0
38873,38873,3511075,0.0375,M,30,0
38874,38874,3511076,0.2375,M,50,0
38875,38875,3511118,0.0375,M,30,1
38876,38876,3511209,0.4875,M,40,0
38877,38877,3511296,0.0,M,20,0
38878,38878,3511531,0.5375,M,30,0
38879,38879,3511599,0.275,M,20,0
38880,38880,3511765,0.0,M,40,0
38881,38881,3511863,0.2125,M,40,0
38882,38882,3512305,0.825,M,30,0
38883,38883,3512355,0.75,M,40,0
38884,38884,3512460,0.0125,M,60,1
38885,38885,3512510,0.6125,M,30,0
38886,38886,3512551,0.75,M,50,0
38887,38887,3512606,0.175,M,60,0
38888,38888,3512627,0.65,M,20,0
38889,38889,3512790,0.125,M,10,0
38890,38890,3512929,0.0,M,20,0
38891,38891,3513098,0.65,M,40,0
38892,38892,3513145,0.2,M,30,0
38893,38893,3513370,0.1875,M,40,0
38894,38894,3513405,0.4375,M,40,0
38895,38895,3513563,0.5125,M,40,0
38896,38896,3513733,0.9,M,20,0
38897,38897,3513757,0.9125,M,20,0
38898,38898,3513758,0.75,M,40,0
38899,38899,3513846,0.3125,M,60,0
38900,38900,3513886,0.1375,M,40,0
38901,38901,3514082,0.0,M,50,0
38902,38902,3514099,0.2,M,20,0
38903,38903,3514201,0.3375,M,20,0
38904,38904,3514230,0.525,M,40,0
38905,38905,3514235,0.85,M,60,0
38906,38906,3514258,0.2,M,20,0
38907,38907,3514276,0.3125,M,60,0
38908,38908,3514355,0.05,M,30,0
38909,38909,3514430,0.45,M,30,0
38910,38910,3514513,0.775,M,30,0
38911,38911,3514553,0.8,M,30,0
38912,38912,3514566,0.6375,M,30,0
38913,38913,3514700,0.55,M,40,0
38914,38914,3514741,0.1,M,40,0
38915,38915,3514801,0.4,M,40,0
38916,38916,3514864,0.15,M,40,0
38917,38917,3514969,1.0,M,30,0
38918,38918,3514998,0.3625,M,30,0
38919,38919,3515040,0.7,M,40,0
38920,38920,3515154,0.0875,M,10,0
38921,38921,3515291,0.8,M,40,0
38922,38922,3515398,0.525,M,50,0
38923,38923,3515482,0.5125,M,60,0
38924,38924,3515485,0.9,M,50,0
38925,38925,3515486,0.425,M,30,0
38926,38926,3515621,0.4875,M,40,0
38927,38927,3515991,0.7625,M,50,0
38928,38928,3516073,0.65,M,30,0
38929,38929,3516359,0.2625,M,30,0
38930,38930,3516363,0.6625,M,20,0
38931,38931,3516624,0.6375,M,20,0
38932,38932,3516653,0.2125,M,20,0
38933,38933,3516662,0.9125,M,50,0
38934,38934,3516761,1.0,M,30,0
38935,38935,3516842,0.0,M,20,0
38936,38936,3517010,0.5375,M,30,0
38937,38937,3517078,0.025,M,10,0
38938,38938,3517105,0.7375,M,20,0
38939,38939,3517492,0.0,M,50,0
38940,38940,3517564,0.7375,M,20,0
38941,38941,3517783,0.5,M,50,1
38942,38942,3517848,0.7875,M,20,0
38943,38943,3517899,0.2,M,40,0
38944,38944,3518056,0.1125,M,40,0
38945,38945,3518057,0.0,M,30,0
38946,38946,3518340,0.5875,M,30,0
38947,38947,3518434,0.3625,M,30,0
38948,38948,3518453,0.6,M,30,0
38949,38949,3518535,0.1375,M,50,0
38950,38950,3518670,0.2875,M,20,0
38951,38951,3518674,0.8125,M,40,0
38952,38952,3518712,0.7,M,50,0
38953,38953,3518760,0.95,M,30,0
38954,38954,3518812,0.525,M,20,0
38955,38955,3518868,0.625,M,40,0
38956,38956,3518956,1.0,M,30,0
38957,38957,3518993,0.1875,M,30,0
38958,38958,3518996,0.1125,M,30,0
38959,38959,3519005,0.0875,M,30,0
38960,38960,3519037,0.6625,M,20,0
38961,38961,3519121,0.7875,M,30,0
38962,38962,3519176,0.8,M,30,0
38963,38963,3519181,0.0,M,20,0
38964,38964,3519431,0.0,M,40,0
38965,38965,3519528,0.2,M,30,0
38966,38966,3519554,0.85,M,20,0
38967,38967,3519664,0.1125,M,30,0
38968,38968,3519855,0.8,M,30,0
38969,38969,3519866,0.4625,M,20,0
38970,38970,3519954,0.15,M,30,0
38971,38971,3520136,0.1625,M,20,0
38972,38972,3520197,0.2875,M,30,0
38973,38973,3520219,0.425,M,20,0
38974,38974,3520250,0.1625,M,20,0
38975,38975,3520272,0.1625,M,30,0
38976,38976,3520498,0.3375,M,50,0
38977,38977,3520540,0.775,M,30,0
38978,38978,3520653,0.275,M,20,0
38979,38979,3520665,0.2875,M,40,0
38980,38980,3520712,0.975,M,30,0
38981,38981,3520718,0.2,M,30,0
38982,38982,3520837,0.7125,M,30,0
38983,38983,3520869,0.8375,M,30,0
38984,38984,3520937,0.1625,M,20,0
38985,38985,3521095,0.75,M,60,0
38986,38986,3521186,0.175,M,10,0
38987,38987,3521428,0.2375,M,20,0
38988,38988,3521449,0.7875,M,50,0
38989,38989,3521624,0.025,M,40,0
38990,38990,3521701,0.025,M,40,0
38991,38991,3521733,0.3,M,30,0
38992,38992,3521806,0.35,M,20,0
38993,38993,3521837,0.9375,M,40,0
38994,38994,3521840,0.2,M,60,0
38995,38995,3521898,1.0,M,50,0
38996,38996,3521900,0.825,M,40,0
38997,38997,3522135,0.175,M,50,0
38998,38998,3522178,0.1875,M,20,0
38999,38999,3522218,0.2875,M,30,0
39000,39000,3522239,0.0375,M,20,0
39001,39001,3522564,0.1875,M,20,1
39002,39002,3522612,0.7,M,70,0
39003,39003,3522900,0.0375,M,10,0
39004,39004,3522953,0.025,M,40,0
39005,39005,3523111,0.6125,M,40,0
39006,39006,3523222,0.1875,M,20,0
39007,39007,3523351,0.85,M,30,0
39008,39008,3523353,0.9125,M,40,0
39009,39009,3523384,0.1125,M,20,0
39010,39010,3523527,0.9125,M,30,0
39011,39011,3523933,0.9,M,30,0
39012,39012,3523990,0.9,M,30,0
39013,39013,3524035,0.6625,M,30,0
39014,39014,3524169,0.025,M,30,0
39015,39015,3524194,0.6,M,30,0
39016,39016,3524486,0.0125,M,30,0
39017,39017,3524504,0.325,M,30,0
39018,39018,3524565,0.0125,M,40,0
39019,39019,3524624,0.9625,M,20,0
39020,39020,3524635,0.7125,M,30,0
39021,39021,3524717,0.4,M,30,0
39022,39022,3524762,0.5125,M,20,0
39023,39023,3524817,0.05,M,40,1
39024,39024,3524869,0.475,M,40,0
39025,39025,3524938,0.9125,M,30,0
39026,39026,3525046,0.8125,M,30,0
39027,39027,3525147,0.15,M,20,0
39028,39028,3525168,0.1,M,30,0
39029,39029,3525719,0.1375,M,20,0
39030,39030,3526045,0.0875,M,30,0
39031,39031,3526149,0.0375,M,50,1
39032,39032,3526211,0.0,M,30,0
39033,39033,3526283,0.7625,M,40,0
39034,39034,3526309,0.375,M,30,0
39035,39035,3526397,0.625,M,30,0
39036,39036,3526410,0.4875,M,40,0
39037,39037,3526727,0.225,M,30,0
39038,39038,3527100,0.4875,M,20,0
39039,39039,3527103,0.7,M,50,0
39040,39040,3527150,0.175,M,20,0
39041,39041,3527269,0.0125,M,20,0
39042,39042,3527302,0.6625,M,30,0
39043,39043,3527309,0.225,M,20,0
39044,39044,3527377,0.025,M,30,0
39045,39045,3527457,0.525,M,10,0
39046,39046,3527680,0.525,M,20,0
39047,39047,3527973,0.8875,M,40,0
39048,39048,3528044,0.2375,M,40,0
39049,39049,3528313,0.3875,M,40,0
39050,39050,3528476,0.6375,M,40,0
39051,39051,3528507,0.9125,M,30,0
39052,39052,3528733,0.85,M,50,0
39053,39053,3528745,0.6,M,40,0
39054,39054,3528809,0.7375,M,50,0
39055,39055,3528922,0.65,M,40,0
39056,39056,3528960,0.0,M,30,0
39057,39057,3529020,0.1125,M,40,0
39058,39058,3529320,0.75,M,30,0
39059,39059,3529340,0.05,M,20,0
39060,39060,3529367,0.525,M,30,0
39061,39061,3529397,0.9125,M,40,0
39062,39062,3529522,0.1,M,60,0
39063,39063,3529588,0.95,M,30,0
39064,39064,3529637,0.05,M,30,0
39065,39065,3529692,0.875,M,30,0
39066,39066,3529699,0.8125,M,30,0
39067,39067,3529793,0.6625,M,40,0
39068,39068,3529804,0.6625,M,40,0
39069,39069,3529812,0.6,M,30,0
39070,39070,3529868,0.6375,M,40,0
39071,39071,3529912,1.0,M,30,0
39072,39072,3530005,0.3875,M,20,0
39073,39073,3530034,0.45,M,30,1
39074,39074,3530099,0.7875,M,20,0
39075,39075,3530155,0.3125,M,20,0
39076,39076,3530167,0.15,M,20,0
39077,39077,3530213,0.525,M,30,0
39078,39078,3530214,0.2875,M,30,0
39079,39079,3530220,0.1875,M,20,0
39080,39080,3530276,0.15,M,30,0
39081,39081,3530488,0.5875,M,20,0
39082,39082,3530497,0.0125,M,20,0
39083,39083,3530498,0.25,M,30,1
39084,39084,3530520,0.625,M,70,0
39085,39085,3530522,0.225,M,30,0
39086,39086,3530543,1.0,M,50,0
39087,39087,3530622,0.9375,M,20,0
39088,39088,3530707,0.5125,M,30,0
39089,39089,3530708,1.0,M,20,0
39090,39090,3530757,1.0,M,50,0
39091,39091,3530863,0.1875,M,30,0
39092,39092,3530867,0.2875,M,20,0
39093,39093,3531006,0.4375,M,50,0
39094,39094,3531023,0.2625,M,30,0
39095,39095,3531102,0.025,M,30,0
39096,39096,3531347,1.0,M,30,0
39097,39097,3531481,0.2375,M,20,0
39098,39098,3531683,0.6375,M,30,0
39099,39099,3531761,0.1625,M,40,0
39100,39100,3531861,0.725,M,40,0
39101,39101,3531985,0.2625,M,30,0
39102,39102,3532240,0.95,M,30,0
39103,39103,3532246,0.0125,M,10,0
39104,39104,3532255,0.9125,M,30,0
39105,39105,3532334,0.0,M,20,0
39106,39106,3532411,0.625,M,50,0
39107,39107,3532440,0.0,M,40,0
39108,39108,3532495,0.7375,M,30,0
39109,39109,3532576,0.525,M,40,0
39110,39110,3532582,0.95,M,30,0
39111,39111,3532809,0.2875,M,20,0
39112,39112,3532811,0.0,M,30,0
39113,39113,3532888,0.0,M,20,0
39114,39114,3533086,0.3375,M,10,0
39115,39115,3533123,0.5,M,50,0
39116,39116,3533128,0.65,M,30,0
39117,39117,3533295,0.35,M,20,0
39118,39118,3533387,1.0,M,40,0
39119,39119,3533596,0.175,M,30,0
39120,39120,3533675,0.0375,M,30,0
39121,39121,3533730,0.0,M,40,0
39122,39122,3533945,0.7875,M,50,0
39123,39123,3534153,0.225,M,30,0
39124,39124,3534174,0.75,M,30,0
39125,39125,3534214,0.0,M,30,0
39126,39126,3534236,0.5625,M,20,0
39127,39127,3534424,0.15,M,30,0
39128,39128,3534473,0.3,M,20,0
39129,39129,3534515,0.825,M,60,0
39130,39130,3534517,0.2625,M,20,0
39131,39131,3534559,0.225,M,20,0
39132,39132,3534650,0.225,M,30,0
39133,39133,3534722,0.9375,M,20,0
39134,39134,3534852,0.0,M,30,0
39135,39135,3535238,0.125,M,20,0
39136,39136,3535323,0.0625,M,30,0
39137,39137,3535353,0.125,M,20,0
39138,39138,3535393,0.225,M,20,0
39139,39139,3535431,0.05,M,20,0
39140,39140,3535442,0.9625,M,30,0
39141,39141,3535550,0.35,M,20,0
39142,39142,3535806,0.2125,M,20,0
39143,39143,3535827,0.0375,M,10,0
39144,39144,3535853,0.7625,M,30,0
39145,39145,3535892,0.3875,M,40,0
39146,39146,3536022,0.0,M,40,1
39147,39147,3536186,0.9375,M,20,0
39148,39148,3536371,0.075,M,50,0
39149,39149,3536430,0.55,M,40,0
39150,39150,3536436,0.2875,M,40,0
39151,39151,3536537,0.1375,M,30,0
39152,39152,3536548,0.9,M,30,0
39153,39153,3536709,0.6625,M,20,0
39154,39154,3536720,0.375,M,20,0
39155,39155,3536819,0.3125,M,30,0
39156,39156,3536889,0.2,M,20,0
39157,39157,3537287,1.0,M,30,0
39158,39158,3537357,0.1125,M,20,0
39159,39159,3537462,0.6125,M,20,0
39160,39160,3537520,0.6,M,40,0
39161,39161,3537577,0.9375,M,40,0
39162,39162,3537717,0.2625,M,30,0
39163,39163,3537761,1.0,M,30,0
39164,39164,3537785,0.4,M,30,0
39165,39165,3537854,0.7875,M,30,0
39166,39166,3537913,0.0125,M,10,0
39167,39167,3537921,0.0625,M,50,0
39168,39168,3538102,0.5125,M,40,0
39169,39169,3538234,0.2625,M,40,0
39170,39170,3538549,0.1625,M,10,0
39171,39171,3538609,0.175,M,30,0
39172,39172,3538658,0.45,M,50,0
39173,39173,3538682,0.5875,M,30,0
39174,39174,3538713,0.025,M,20,0
39175,39175,3538786,0.3375,M,40,0
39176,39176,3538818,0.15,M,30,0
39177,39177,3538844,0.0,M,50,0
39178,39178,3538868,0.2125,M,30,0
39179,39179,3538879,0.35,M,40,0
39180,39180,3539060,0.675,M,50,0
39181,39181,3539228,0.9625,M,30,0
39182,39182,3539230,0.3625,M,40,0
39183,39183,3539574,0.95,M,20,0
39184,39184,3539618,0.6375,M,20,0
39185,39185,3539768,0.175,M,50,0
39186,39186,3539813,0.5,M,30,0
39187,39187,3539843,0.3125,M,20,0
39188,39188,3539900,0.625,M,20,0
39189,39189,3539920,0.225,M,70,0
39190,39190,3540006,0.3125,M,30,0
39191,39191,3540118,0.8625,M,20,0
39192,39192,3540354,0.2125,M,30,0
39193,39193,3540673,0.05,M,20,0
39194,39194,3540718,0.025,M,20,0
39195,39195,3541008,0.4,M,30,0
39196,39196,3541275,0.6,M,30,0
39197,39197,3541282,0.5125,M,30,0
39198,39198,3541365,0.425,M,30,1
39199,39199,3541452,0.4125,M,50,0
39200,39200,3541475,0.2625,M,30,0
39201,39201,3541499,0.05,M,20,0
39202,39202,3542014,0.05,M,40,0
39203,39203,3542065,0.7,M,30,0
39204,39204,3542323,0.7,M,50,0
39205,39205,3542361,0.65,M,20,0
39206,39206,3542557,0.7625,M,30,0
39207,39207,3542678,0.2375,M,30,0
39208,39208,3542731,0.375,M,20,0
39209,39209,3543099,0.1,M,30,0
39210,39210,3543140,0.0125,M,30,0
39211,39211,3543272,0.55,M,40,0
39212,39212,3543570,0.0375,M,40,0
39213,39213,3543591,0.7875,M,20,0
39214,39214,3543756,0.1125,M,20,0
39215,39215,3543771,0.05,M,20,0
39216,39216,3543788,0.0375,M,10,0
39217,39217,3543926,0.1625,M,40,0
39218,39218,3544007,0.3,M,30,1
39219,39219,3544047,0.75,M,20,0
39220,39220,3544175,0.125,M,30,0
39221,39221,3544290,0.175,M,20,0
39222,39222,3544345,0.0125,M,30,0
39223,39223,3544590,0.7625,M,40,0
39224,39224,3544594,0.9125,M,20,0
39225,39225,3544661,0.2875,M,40,0
39226,39226,3544698,0.875,M,30,0
39227,39227,3544761,0.3,M,20,0
39228,39228,3544769,0.1375,M,10,0
39229,39229,3544849,0.2,M,20,0
39230,39230,3545096,0.0,M,20,0
39231,39231,3545115,0.0875,M,20,0
39232,39232,3545186,0.0125,M,30,0
39233,39233,3545197,0.05,M,10,0
39234,39234,3545242,0.225,M,20,0
39235,39235,3545338,0.6375,M,30,0
39236,39236,3545586,0.1625,M,10,0
39237,39237,3545657,0.05,M,30,0
39238,39238,3545710,0.3,M,30,0
39239,39239,3545835,0.5875,M,30,0
39240,39240,3545885,0.75,M,40,0
39241,39241,3546000,0.1625,M,50,0
39242,39242,3546021,0.775,M,40,0
39243,39243,3546029,0.775,M,50,0
39244,39244,3546374,1.0,M,40,0
39245,39245,3546414,0.0375,M,30,0
39246,39246,3546462,0.2375,M,40,0
39247,39247,3546647,0.1625,M,30,0
39248,39248,3546785,0.2,M,30,0
39249,39249,3546923,0.1875,M,30,0
39250,39250,3547025,0.9,M,60,0
39251,39251,3547090,0.025,M,50,0
39252,39252,3547205,0.5875,M,20,0
39253,39253,3547325,0.2,M,10,0
39254,39254,3547326,1.0,M,20,0
39255,39255,3547353,0.1375,M,30,0
39256,39256,3547355,0.1375,M,40,0
39257,39257,3547401,0.6125,M,60,0
39258,39258,3547484,0.025,M,50,0
39259,39259,3547667,0.0125,M,20,0
39260,39260,3547732,0.6625,M,50,0
39261,39261,3547878,0.0125,M,30,0
39262,39262,3548011,0.4625,M,30,0
39263,39263,3548281,0.0125,M,20,0
39264,39264,3548362,0.9125,M,20,0
39265,39265,3548394,0.8,M,60,0
39266,39266,3548455,0.0375,M,30,0
39267,39267,3548542,0.1125,M,20,0
39268,39268,3548629,0.4375,M,50,0
39269,39269,3548674,0.05,M,10,0
39270,39270,3548815,0.7375,M,20,0
39271,39271,3548822,0.65,M,30,0
39272,39272,3548977,0.2375,M,40,0
39273,39273,3549264,0.0625,M,40,0
39274,39274,3549412,0.0875,M,30,0
39275,39275,3549530,0.075,M,20,0
39276,39276,3549897,0.8875,M,30,0
39277,39277,3549919,0.125,M,30,0
39278,39278,3549960,0.775,M,30,0
39279,39279,3550051,0.0125,M,20,0
39280,39280,3550139,0.3125,M,30,0
39281,39281,3550247,0.875,M,30,0
39282,39282,3550265,0.1,M,20,0
39283,39283,3550293,0.25,M,50,0
39284,39284,3550319,0.2625,M,30,0
39285,39285,3550363,0.05,M,20,0
39286,39286,3550532,0.5625,M,30,0
39287,39287,3550578,0.1625,M,60,0
39288,39288,3550699,0.7,M,40,0
39289,39289,3550765,0.0625,M,50,0
39290,39290,3550797,0.425,M,50,0
39291,39291,3550817,0.4375,M,40,0
39292,39292,3550826,0.0,M,20,0
39293,39293,3550902,0.625,M,20,0
39294,39294,3550927,0.0375,M,30,0
39295,39295,3551112,0.45,M,40,0
39296,39296,3551183,0.325,M,30,0
39297,39297,3551275,0.525,M,40,0
39298,39298,3551382,0.65,M,20,0
39299,39299,3551451,0.0375,M,30,0
39300,39300,3551471,0.0875,M,30,0
39301,39301,3551480,0.75,M,30,0
39302,39302,3551511,0.0,M,20,0
39303,39303,3551584,0.3625,M,30,0
39304,39304,3552004,0.4625,M,50,0
39305,39305,3552087,0.0125,M,30,0
39306,39306,3552207,0.5,M,20,0
39307,39307,3552308,0.275,M,20,0
39308,39308,3552535,0.65,M,20,1
39309,39309,3552694,0.4,M,30,0
39310,39310,3552702,0.35,M,20,0
39311,39311,3553027,0.8875,M,50,0
39312,39312,3553303,0.125,M,40,0
39313,39313,3553478,0.05,M,20,1
39314,39314,3553538,0.1125,M,30,0
39315,39315,3553581,0.025,M,20,0
39316,39316,3553601,0.725,M,30,0
39317,39317,3553651,0.45,M,20,0
39318,39318,3553697,0.2875,M,60,0
39319,39319,3553923,0.0375,M,30,0
39320,39320,3554049,0.6625,M,30,0
39321,39321,3554071,0.1125,M,30,0
39322,39322,3554261,0.7125,M,40,0
39323,39323,3554291,0.875,M,30,0
39324,39324,3554294,0.0375,M,20,0
39325,39325,3554320,0.2125,M,20,0
39326,39326,3554342,0.6,M,20,0
39327,39327,3554435,0.7,M,30,0
39328,39328,3554535,0.1125,M,20,0
39329,39329,3554680,0.9125,M,30,0
39330,39330,3554766,0.6625,M,40,0
39331,39331,3554806,0.175,M,20,0
39332,39332,3554868,0.1375,M,20,0
39333,39333,3554888,0.5,M,30,0
39334,39334,3554921,0.0125,M,40,0
39335,39335,3555102,0.625,M,50,0
39336,39336,3555137,0.4625,M,20,0
39337,39337,3555304,0.375,M,20,0
39338,39338,3555341,0.275,M,30,0
39339,39339,3555417,0.825,M,30,0
39340,39340,3555517,0.375,M,30,0
39341,39341,3555705,0.075,M,20,0
39342,39342,3555727,0.1625,M,20,0
39343,39343,3555771,0.0125,M,20,0
39344,39344,3555867,0.6125,M,30,0
39345,39345,3555938,0.0625,M,20,0
39346,39346,3555974,0.7625,M,30,0
39347,39347,3556201,1.0,M,40,0
39348,39348,3556262,0.6625,M,40,0
39349,39349,3556275,0.075,M,20,0
39350,39350,3556367,0.175,M,20,0
39351,39351,3556381,0.2125,M,30,0
39352,39352,3556439,0.9,M,40,0
39353,39353,3556477,0.1,M,10,0
39354,39354,3556943,0.6625,M,50,0
39355,39355,3557061,0.3625,M,30,0
39356,39356,3557241,0.025,M,50,1
39357,39357,3557367,0.25,M,40,0
39358,39358,3557470,0.1625,M,30,0
39359,39359,3557668,0.0375,M,30,0
39360,39360,3557717,0.35,M,30,0
39361,39361,3557872,0.0375,M,60,0
39362,39362,3557891,0.9125,M,30,0
39363,39363,3557952,1.0,M,40,0
39364,39364,3558041,1.0,M,20,0
39365,39365,3558164,0.6,M,40,0
39366,39366,3558360,0.1625,M,20,0
39367,39367,3558384,0.025,M,10,0
39368,39368,3558435,0.6625,M,50,0
39369,39369,3558567,0.85,M,20,0
39370,39370,3558620,0.075,M,60,0
39371,39371,3558850,0.0,M,30,0
39372,39372,3558867,0.7125,M,50,0
39373,39373,3559016,0.7875,M,60,0
39374,39374,3559053,0.6,M,20,0
39375,39375,3559162,0.925,M,30,0
39376,39376,3559315,0.1375,M,50,0
39377,39377,3559407,0.8125,M,40,0
39378,39378,3559532,0.9,M,30,0
39379,39379,3559602,0.9,M,40,0
39380,39380,3559625,0.9,M,40,0
39381,39381,3559633,0.9625,M,40,0
39382,39382,3559660,0.55,M,30,0
39383,39383,3559671,0.175,M,20,0
39384,39384,3559690,0.9,M,40,1
39385,39385,3559722,0.75,M,20,0
39386,39386,3559750,0.3625,M,20,0
39387,39387,3559997,0.2625,M,30,0
39388,39388,3560095,0.3125,M,30,0
39389,39389,3560121,0.1625,M,50,0
39390,39390,3560213,0.9,M,30,0
39391,39391,3560394,0.6375,M,30,0
39392,39392,3560483,0.375,M,60,0
39393,39393,3560586,0.65,M,20,0
39394,39394,3560735,0.5125,M,60,0
39395,39395,3560841,0.2375,M,20,0
39396,39396,3561049,0.85,M,50,0
39397,39397,3561148,0.0875,M,30,0
39398,39398,3561191,0.15,M,30,0
39399,39399,3561229,0.8875,M,40,0
39400,39400,3561313,0.65,M,20,0
39401,39401,3561354,0.025,M,30,0
39402,39402,3561459,0.4125,M,20,0
39403,39403,3561669,0.2875,M,40,0
39404,39404,3561809,0.9,M,30,0
39405,39405,3562012,0.925,M,40,0
39406,39406,3562141,0.9125,M,40,0
39407,39407,3562241,0.7625,M,20,0
39408,39408,3562276,0.6375,M,20,0
39409,39409,3562620,0.075,M,40,0
39410,39410,3563022,0.875,M,30,0
39411,39411,3563057,0.1625,M,20,0
