User Id,Gender,Time,Age Range,Spammer Label
3556201,M,1.0,40,0
3556262,M,0.6625,40,0
3556275,M,0.075,20,0
3556367,M,0.175,20,0
3556381,M,0.2125,30,0
3556439,M,0.9,40,0
3556477,M,0.1,10,0
3556943,M,0.6625,50,0
3557061,M,0.3625,30,0
3557241,M,0.025,50,1
3557367,M,0.25,40,0
3557470,M,0.1625,30,0
3557668,M,0.0375,30,0
3557717,M,0.35,30,0
3557872,M,0.0375,60,0
3557891,M,0.9125,30,0
3557952,M,1.0,40,0
3558041,M,1.0,20,0
3558164,M,0.6,40,0
3558360,M,0.1625,20,0
3558384,M,0.025,10,0
3558435,M,0.6625,50,0
3558567,M,0.85,20,0
3558620,M,0.075,60,0
3558850,M,0.0,30,0
3558867,M,0.7125,50,0
3559016,M,0.7875,60,0
3559053,M,0.6,20,0
3559162,M,0.925,30,0
3559315,M,0.1375,50,0
3559407,M,0.8125,40,0
3559532,M,0.9,30,0
3559602,M,0.9,40,0
3559625,M,0.9,40,0
3559633,M,0.9625,40,0
3559660,M,0.55,30,0
3559671,M,0.175,20,0
3559690,M,0.9,40,1
3559722,M,0.75,20,0
3559750,M,0.3625,20,0
3559997,M,0.2625,30,0
3560095,M,0.3125,30,0
3560121,M,0.1625,50,0
3560213,M,0.9,30,0
3560394,M,0.6375,30,0
3560483,M,0.375,60,0
3560586,M,0.65,20,0
3560735,M,0.5125,60,0
3560841,M,0.2375,20,0
3561049,M,0.85,50,0
3561148,M,0.0875,30,0
3561191,M,0.15,30,0
3561229,M,0.8875,40,0
3561313,M,0.65,20,0
3561354,M,0.025,30,0
3561459,M,0.4125,20,0
3561669,M,0.2875,40,0
3561809,M,0.9,30,0
3562012,M,0.925,40,0
3562141,M,0.9125,40,0
3562241,M,0.7625,20,0
3562276,M,0.6375,20,0
3562620,M,0.075,40,0
3563022,M,0.875,30,0
3563057,M,0.1625,20,0
3563062,M,0.2375,30,0
3563104,M,1.0,40,0
3563370,M,0.6625,30,0
3563463,M,0.9,30,0
3563503,M,0.0,20,0
3563701,M,0.675,50,0
3563878,M,0.8125,30,0
3564023,M,0.1875,30,0
3564075,M,0.4875,30,0
3564081,M,0.4625,30,0
3564157,M,0.2375,20,0
3564198,M,0.225,20,0
3564270,M,0.75,30,0
3564389,M,0.9,30,0
3564440,M,0.8375,50,0
3564445,M,0.1625,50,0
3564458,M,0.6625,30,0
3564495,M,0.0625,20,0
3564497,M,0.025,40,0
3564630,M,0.15,60,0
3564698,M,0.275,50,0
3565250,M,0.1875,50,0
3565284,M,0.9375,20,0
3565442,M,0.0875,20,0
3565457,M,0.0375,30,0
3565512,M,0.7625,40,0
3565569,M,0.025,20,0
3565579,M,0.7625,50,0
3565696,M,0.15,20,0
3565702,M,0.925,50,0
3565770,M,0.1875,50,0
3565837,M,0.5,30,1
3565871,M,0.5,40,0
3565920,M,1.0,20,0
3566066,M,0.025,20,0
3566260,M,0.0125,30,0
3566268,M,0.75,20,0
3566414,M,0.05,30,0
3566469,M,0.0125,20,0
3566482,M,0.0625,40,0
3566602,M,0.6375,30,0
3566709,M,0.225,40,0
3566800,M,0.4375,30,0
3567022,M,0.025,30,0
3567051,M,0.8375,20,0
3567110,M,0.45,30,0
3567258,M,0.55,20,0
3567299,M,0.4875,30,0
3567311,M,0.7625,30,0
3567419,M,0.825,30,0
3567456,M,1.0,30,0
3567689,M,0.2625,20,0
3567816,M,0.0,30,0
3567861,M,0.0,30,0
3567899,M,0.2125,30,0
3568004,M,0.55,40,0
3568160,M,1.0,30,0
3568288,M,0.375,20,0
3568357,M,0.2625,40,0
3568392,M,0.4875,30,0
3568397,M,0.05,20,0
3568605,M,0.0,20,0
3568691,M,0.575,60,0
3568718,M,0.05,20,0
3568766,M,0.0625,40,0
3568893,M,0.75,30,0
3568920,M,0.6625,60,0
3568981,M,0.725,10,0
3569002,M,0.0875,60,0
3569013,M,0.775,30,0
3569061,M,0.7625,50,0
3569091,M,0.05,20,0
3569108,M,0.0,40,0
3569109,M,0.2,30,0
3569140,M,0.05,10,0
3569324,M,0.6,40,0
3569481,M,0.0875,30,0
3569529,M,0.675,40,0
3569535,M,0.2625,50,0
3569812,M,0.6625,30,0
3569842,M,0.575,60,0
3569967,M,0.2375,10,0
3570079,M,1.0,20,0
3570089,M,0.1375,30,0
3570227,M,0.25,40,0
3570233,M,0.9125,50,0
3570309,M,0.5875,30,0
3570342,M,0.7375,30,0
3570483,M,0.8,30,0
3570542,M,0.2125,20,0
3570560,M,0.2375,20,0
3570621,M,0.175,20,0
3570718,M,0.1625,40,0
3570830,M,0.5,60,0
3570912,M,0.0375,30,0
3571026,M,0.6125,40,0
3571054,M,0.3875,30,0
3571084,M,0.1125,30,0
3571179,M,0.4125,20,0
3571204,M,0.8625,40,0
3571210,M,0.4875,30,0
3571393,M,0.85,30,0
3571535,M,0.7625,30,0
3571595,M,0.4625,30,0
3571762,M,0.3125,40,0
3571842,M,0.5625,60,0
3571847,M,0.025,20,0
3571929,M,0.4625,30,0
3572181,M,0.05,20,0
3572373,M,0.35,50,0
3572384,M,0.225,30,0
3572559,M,0.4875,30,0
3572595,M,0.4125,50,0
3572934,M,0.7625,60,0
3573063,M,0.025,20,0
3573262,M,0.55,30,0
3573294,M,0.6875,50,0
3573435,M,0.0875,20,0
3573490,M,0.725,60,0
3573556,M,0.0,10,0
3573619,M,0.675,30,0
3573659,M,0.225,20,0
3573721,M,0.7875,40,0
3573732,M,0.0,40,0
3573828,M,0.5,20,0
3573854,M,0.55,40,0
3573922,M,0.025,40,0
3574039,M,0.275,30,0
3574073,M,0.3625,30,0
3574142,M,0.4125,40,0
3574179,M,0.55,30,0
3574426,M,0.0875,30,0
3574430,M,0.2125,40,0
3574431,M,0.4125,50,0
3574524,M,0.675,30,0
3574693,M,0.0375,20,0
3574881,M,0.6375,20,0
3575074,M,0.6375,30,0
3575079,M,0.2375,40,0
3575193,M,0.2625,10,0
3575209,M,0.15,20,0
3575247,M,0.3375,30,0
3575292,M,0.9375,50,0
3575367,M,0.0,20,0
3575515,M,0.5,30,0
3575521,M,0.7375,40,0
3575590,M,0.9125,30,0
3575686,M,0.325,30,0
3575734,M,0.025,20,1
3575849,M,0.775,40,0
3576065,M,0.6125,20,0
3576190,M,0.0875,30,0
3576203,M,0.825,20,0
3576317,M,0.8625,40,0
3576498,M,0.1,30,0
3576499,M,0.9125,50,0
3576666,M,0.0875,20,0
3576690,M,0.7375,50,0
3576762,M,0.225,10,0
3576769,M,0.9375,30,0
3576889,M,0.5125,30,0
3576964,M,0.025,30,0
3576997,M,0.7875,50,0
3577162,M,0.1125,50,0
3577207,M,0.2875,30,0
3577335,M,0.2625,40,0
3577392,M,0.575,20,0
3577439,M,0.5,20,0
3577593,M,0.05,50,0
3577784,M,0.7625,30,0
3577817,M,0.3375,20,0
3577889,M,0.1875,30,0
3577948,M,0.2375,20,0
3578019,M,0.0125,20,1
3578033,M,0.025,30,0
3578052,M,0.0125,30,0
3578083,M,0.0625,40,0
3578366,M,0.075,60,0
3578439,M,0.0125,20,0
3578465,M,0.775,30,0
3578513,M,0.8125,50,0
3578569,M,0.05,30,1
3578626,M,0.2625,40,0
3578974,M,0.5125,30,0
3578990,M,0.3625,30,0
3579062,M,0.675,60,0
3579103,M,0.3,20,0
3579148,M,0.0,40,0
3579185,M,0.7125,40,0
3579355,M,0.625,60,0
3579521,M,0.9,40,0
3579525,M,0.35,20,0
3579540,M,1.0,50,0
3579558,M,0.3125,30,0
3579598,M,0.125,30,0
3579633,M,0.15,50,0
3579654,M,0.7875,30,0
3579902,M,0.0375,30,1
3579968,M,0.1625,30,0
3579993,M,0.2,20,0
3579995,M,0.75,30,0
3579997,M,0.15,20,0
3580049,M,0.2,30,0
3580112,M,0.225,30,0
3580149,M,0.5875,30,0
3580241,M,0.025,30,0
3580299,M,0.6625,40,0
3580323,M,0.4375,40,0
3580547,M,0.625,20,0
3580569,M,0.725,30,0
3580590,M,0.95,40,0
3580598,M,0.7,50,0
3580674,M,0.2,40,0
3580859,M,0.5625,30,0
3580949,M,0.1125,20,0
3581005,M,0.5375,40,0
3581017,M,0.0125,10,0
3581071,M,0.8125,40,0
3581227,M,0.7625,30,0
3581546,M,0.5125,40,0
3581775,M,0.0375,30,0
3581794,M,0.0,30,1
3582015,M,0.7375,30,0
3582066,M,0.5375,20,0
3582292,M,0.1125,20,0
3582370,M,0.0375,30,0
3582497,M,0.3,30,0
3582557,M,0.175,20,0
3582798,M,0.6625,20,0
3582890,M,0.05,20,0
3582999,M,0.9375,30,0
3583016,M,1.0,30,0
3583019,M,0.4125,20,1
3583029,M,0.8375,30,0
3583124,M,0.375,30,0
3583166,M,0.025,40,1
3583323,M,0.0875,40,0
3583439,M,0.0625,10,0
3583456,M,0.4,20,0
3583508,M,0.7625,20,0
3583595,M,0.95,30,0
3583631,M,0.3625,30,0
3583755,M,1.0,30,0
3583971,M,0.0125,40,0
3584093,M,0.4875,30,0
3584182,M,0.6375,20,0
3584468,M,0.65,40,0
3584528,M,0.55,30,0
3584579,M,0.875,30,0
3584581,M,0.5125,20,0
3584685,M,0.6625,40,0
3584699,M,0.075,40,0
3584722,M,0.525,40,0
3584804,M,0.6625,40,0
3584852,M,0.225,30,0
3584881,M,0.0375,30,1
3585146,M,0.55,20,0
3585220,M,0.775,30,0
3585456,M,0.6875,20,0
3585488,M,0.225,30,0
3585669,M,0.7,20,0
3585738,M,0.3125,40,0
3585789,M,0.4,30,0
3585799,M,0.1,30,0
3585812,M,0.0875,20,0
3585815,M,0.1375,40,0
3585825,M,0.0125,30,0
3585877,M,0.05,20,0
3585892,M,0.7125,30,0
3585983,M,0.2375,20,0
3585984,M,0.2875,20,0
3586095,M,0.675,40,0
3586131,M,0.275,20,0
3586204,M,0.575,40,0
3586337,M,0.275,20,0
3586339,M,0.225,40,0
3586390,M,1.0,30,0
3586516,M,0.7375,30,0
3586529,M,0.0,20,0
3586734,M,0.0125,30,0
3586754,M,0.0,20,0
3586846,M,0.1625,30,0
3587231,M,0.1125,20,0
3587247,M,0.825,50,0
3587577,M,0.05,20,0
3587722,M,0.8,30,0
3587762,M,0.125,40,0
3587789,M,0.9625,60,0
3588042,M,0.0375,40,0
3588280,M,0.7625,60,0
3588374,M,0.375,40,0
3588484,M,0.725,30,0
3588542,M,0.9,20,0
3588593,M,0.225,20,0
3588666,M,0.1375,50,0
3588687,M,0.75,50,0
3588782,M,0.5,20,0
3588784,M,0.675,50,0
3588897,M,0.1375,30,0
3588940,M,0.1125,10,0
3589085,M,0.1125,20,0
3589256,M,0.225,30,0
3589309,M,0.075,30,1
3589408,M,0.25,50,0
3589456,M,0.35,30,0
3589602,M,0.1875,20,0
3589793,M,0.0625,30,0
3590036,M,1.0,60,0
3590070,M,0.85,40,0
3590099,M,0.6375,30,0
3590324,M,0.75,30,0
3590335,M,0.2625,60,0
3590351,M,0.25,30,0
3590386,M,0.1375,50,0
3590391,M,1.0,50,0
3590394,M,0.9125,30,0
3590616,M,0.875,30,0
3590682,M,0.0375,30,0
3590769,M,0.025,20,0
3590860,M,0.725,40,0
3591419,M,1.0,30,0
3591428,M,0.6625,40,0
3591435,M,0.725,40,0
3591577,M,0.125,30,0
3591690,M,0.3,30,0
3591736,M,0.55,30,0
3591767,M,0.0,30,0
3591896,M,0.0625,20,0
3592025,M,0.725,50,0
3592029,M,0.0375,50,0
3592057,M,0.6875,40,0
3592134,M,0.1375,50,0
3592354,M,0.7,40,0
3592540,M,0.7625,20,0
3592621,M,0.7125,30,0
3592953,M,0.5875,30,0
3592984,M,0.5375,30,0
3593027,M,0.0875,40,0
3593058,M,0.7125,30,0
3593131,M,0.3375,50,0
3593216,M,0.175,20,0
3593232,M,0.75,30,0
3593367,M,0.3,20,0
3593461,M,0.5,30,0
3593488,M,0.025,30,0
3593579,M,0.05,30,0
3593635,M,0.3875,30,0
3593735,M,0.5875,30,0
3593801,M,0.125,20,0
3593852,M,0.55,30,0
3593867,M,0.575,40,0
3593890,M,0.4,30,0
3593920,M,0.75,20,0
3593955,M,0.225,30,0
3594198,M,0.825,30,0
3594356,M,0.025,20,0
3594404,M,0.0875,40,0
3594422,M,0.2875,10,0
3594459,M,0.075,20,0
3594494,M,0.225,30,0
3594691,M,0.0,20,0
3594758,M,0.15,20,0
3594858,M,0.75,50,0
3594903,M,0.9,30,0
3594940,M,0.2875,50,0
3594944,M,0.05,10,0
3595049,M,0.625,60,0
3595080,M,0.725,40,0
3595265,M,0.9,30,0
3595857,M,0.1625,20,0
3595883,M,0.6625,30,0
3595912,M,0.375,50,0
3596041,M,0.1125,30,0
3596094,M,0.225,20,0
3596185,M,1.0,50,0
3596243,M,0.0125,20,0
3596261,M,0.1125,20,0
3596363,M,0.2375,30,0
3596415,M,0.3,20,0
3596594,M,0.1875,30,0
3596695,M,0.175,40,0
3596798,M,0.0,30,0
3596813,M,0.8875,30,0
3596901,M,0.3625,40,0
3597394,M,0.0,30,0
3597566,M,0.725,40,0
3597721,M,0.8,40,0
3597851,M,0.4125,30,0
3597948,M,0.3625,30,0
3598009,M,0.5875,30,0
3598209,M,0.05,30,1
3598221,M,0.0875,20,1
3598271,M,0.4375,30,0
3598275,M,0.575,20,0
3598512,M,0.275,40,0
3598515,M,0.0625,40,0
3598566,M,0.15,30,0
3598585,M,0.175,20,0
3598586,M,0.2625,50,0
3598650,M,0.4125,30,0
3598792,M,0.2125,40,0
3598823,M,0.2875,20,0
3598932,M,0.6375,30,0
3598954,M,0.8625,60,0
3598961,M,0.9375,50,0
3599002,M,0.15,40,0
3599112,M,0.175,20,0
3599159,M,0.1875,20,0
3599189,M,0.775,30,0
3599219,M,0.1,20,0
3599225,M,0.225,30,0
3599259,M,0.15,40,0
3599464,M,0.2625,50,0
3599602,M,0.0625,60,0
3599648,M,0.675,30,0
3599704,M,0.325,40,0
3599831,M,1.0,30,0
3599855,M,0.55,20,0
3600039,M,0.0,30,1
3600086,M,0.7375,30,0
3600251,M,0.6375,30,0
3600299,M,0.0,20,0
3600440,M,0.4625,20,0
3600531,M,0.5375,50,0
3600609,M,0.35,20,0
3600638,M,0.8625,30,0
3600780,M,0.1375,20,0
3600882,M,0.625,20,0
3601007,M,0.075,30,1
3601049,M,0.2375,30,0
3601105,M,0.075,40,1
3601203,M,0.4375,40,0
3601370,M,0.7625,20,0
3601508,M,0.7,30,0
3601758,M,0.55,30,0
3602000,M,0.7,60,0
3602158,M,0.4,40,0
3602185,M,0.6125,40,0
3602192,M,0.55,30,0
3602200,M,0.725,50,0
3602472,M,1.0,30,0
3602485,M,0.2875,30,0
3602592,M,0.0625,20,0
3602637,M,0.5875,30,0
3602663,M,0.05,20,0
3602682,M,0.9125,20,0
3602747,M,0.75,30,0
3602886,M,0.7125,40,0
3602971,M,0.75,50,0
3603127,M,0.5125,30,0
3603221,M,0.15,30,0
3603237,M,0.825,40,0
3603289,M,0.0375,20,0
3603324,M,0.3,30,0
3603487,M,0.275,20,0
3603504,M,0.6625,30,0
3603570,M,0.2625,30,0
3603593,M,0.0125,10,0
3603603,M,0.225,30,0
3603777,M,0.0875,30,0
3603861,M,0.3,30,0
3604201,M,0.5125,30,0
3604252,M,0.5,30,0
3604400,M,0.65,50,0
3604491,M,0.875,20,0
3604506,M,0.0,20,1
3604544,M,0.2625,30,0
3604564,M,0.075,40,0
3604589,M,0.4125,40,0
3604636,M,0.95,30,0
3604778,M,0.55,50,0
3604785,M,0.15,40,0
3604979,M,0.6,50,0
3605107,M,0.0,30,0
3605187,M,0.7625,40,0
3605215,M,1.0,40,0
3605545,M,0.2625,20,0
3605623,M,0.15,20,0
3605727,M,0.775,30,1
3605924,M,0.15,20,0
3605934,M,0.2375,20,0
3606018,M,0.1875,20,0
3606048,M,0.0125,30,0
3606125,M,0.3625,30,0
3606126,M,0.9125,40,0
3606152,M,0.6,40,0
3606231,M,0.05,20,0
3606240,M,0.7125,30,0
3606296,M,0.325,40,0
3606400,M,0.1,30,0
3606423,M,0.3875,40,0
3606520,M,0.925,30,0
3606663,M,0.0125,30,0
3606730,M,0.5375,30,0
3606743,M,0.6625,30,0
3606769,M,0.0625,20,0
3606889,M,0.125,20,0
3606981,M,0.5,30,1
3606987,M,0.2125,30,1
3607055,M,0.2,30,0
3607065,M,0.3375,30,0
3607121,M,0.1375,20,0
3607143,M,0.05,20,0
3607180,M,0.625,60,0
3607289,M,0.725,30,0
3607303,M,0.25,20,0
3607351,M,0.525,20,0
3607519,M,0.575,60,0
3607543,M,0.625,30,0
3607588,M,0.725,40,0
3607754,M,0.0375,30,0
3607816,M,0.0375,20,0
3607924,M,0.3875,20,0
3608157,M,0.3125,20,0
3608276,M,0.025,30,1
3608415,M,0.55,20,0
3608602,M,0.0375,30,0
3608704,M,0.7,40,0
3608717,M,0.05,30,0
3608948,M,0.075,10,0
3609269,M,0.0875,20,0
3609416,M,0.75,50,0
3609430,M,0.2,30,0
3609442,M,0.2625,30,0
3609452,M,0.525,30,0
3609473,M,0.475,50,0
3609748,M,0.1875,30,0
3609924,M,0.7625,20,0
3610030,M,0.1125,40,0
3610058,M,0.2625,40,0
3610079,M,1.0,30,0
3610083,M,0.0125,30,1
3610143,M,0.0125,20,0
3610322,M,0.25,60,0
3610335,M,0.1125,40,1
3610455,M,0.75,40,0
3610485,M,0.1125,40,0
3610487,M,0.775,50,0
3610694,M,0.525,20,0
3610774,M,0.225,20,0
3610980,M,0.4625,40,0
3610991,M,0.675,30,0
3611005,M,0.05,20,0
3611118,M,0.125,30,0
3611411,M,0.65,40,0
3611455,M,0.3125,50,1
3611470,M,0.2,60,0
3611496,M,0.4125,60,0
3611541,M,0.7375,40,0
3611567,M,1.0,30,0
3611834,M,0.6375,20,0
3611954,M,0.2375,20,0
3612093,M,0.0125,30,0
3612143,M,0.025,50,0
3612457,M,0.25,20,0
3612533,M,0.725,10,0
3612604,M,0.55,50,0
3612755,M,1.0,20,1
3612767,M,0.65,30,0
3612835,M,0.0,20,0
3612863,M,0.025,30,0
3613060,M,0.825,20,0
3613097,M,0.725,40,0
3613110,M,1.0,40,0
3613171,M,0.7,40,0
3613293,M,0.025,20,0
3613396,M,0.0125,20,0
3613522,M,0.1875,20,0
3613527,M,0.95,20,0
3613566,M,0.0,50,0
3613741,M,0.9125,20,0
3613751,M,0.7875,50,0
3614099,M,0.1375,30,0
3614124,M,0.1375,10,0
3614158,M,0.9625,30,0
3614183,M,0.2875,20,0
3614258,M,0.1875,20,0
3614490,M,0.875,40,0
3614532,M,0.0,30,0
3614551,M,0.9,40,0
3614582,M,0.2875,20,0
3614689,M,0.125,30,0
3614726,M,0.0,30,0
3614789,M,0.6875,30,0
3614892,M,0.95,20,0
3614938,M,0.7125,50,0
3614977,M,0.075,40,0
3614978,M,0.075,20,0
3615037,M,1.0,60,0
3615226,M,1.0,20,0
3615278,M,0.75,40,0
3615322,M,0.4875,20,0
3615432,M,0.5,30,0
3615524,M,0.7,30,0
3615588,M,0.75,40,0
3615613,M,0.85,50,0
3615817,M,0.275,30,0
3615853,M,0.125,20,0
3615874,M,0.5875,40,0
3616009,M,0.675,20,0
3616022,M,0.6625,30,0
3616025,M,0.0625,30,0
3616323,M,0.45,20,0
3616464,M,0.0625,20,0
3616478,M,0.825,30,0
3616554,M,0.175,30,0
3616688,M,0.0875,30,0
3616808,M,0.9,40,0
3616854,M,0.575,20,0
3617152,M,0.925,60,0
3617174,M,0.225,10,0
3617254,M,0.4,20,0
3617325,M,0.75,40,0
3617479,M,0.95,30,0
3617585,M,0.35,20,0
3617586,M,0.1,20,0
3617590,M,0.05,50,0
3617631,M,0.5,50,0
3617707,M,0.0375,20,0
3617784,M,0.325,20,0
3617824,M,0.4875,30,0
3617860,M,0.3125,30,0
3617861,M,0.1625,30,0
3617923,M,0.9125,50,0
3618043,M,1.0,30,0
3618063,M,0.9375,30,0
3618096,M,0.15,40,1
3618171,M,0.8375,30,0
3618186,M,0.95,40,0
3618244,M,0.4625,40,0
3618445,M,0.6,50,0
3618541,M,0.1625,20,0
3618927,M,0.6375,40,0
3619025,M,0.525,30,0
3619104,M,0.7,40,0
3619232,M,0.1125,30,0
3619512,M,0.0625,50,0
3619597,M,0.8,40,0
3619868,M,0.1625,20,0
3619945,M,0.05,20,0
3620221,M,0.8875,30,0
3620239,M,0.6875,40,0
3620370,M,0.85,30,0
3620488,M,0.075,20,0
3620562,M,0.275,30,0
3620977,M,0.5125,30,0
3621067,M,0.95,30,0
3621070,M,1.0,30,0
3621099,M,0.6375,20,0
3621235,M,0.65,50,1
3621279,M,0.225,30,0
3621344,M,0.4625,30,0
3621358,M,0.725,60,0
3621370,M,0.9,30,0
3621388,M,0.15,30,0
3621451,M,0.4,30,0
3621508,M,0.0,30,0
3621642,M,0.625,30,0
3621712,M,0.675,30,0
3621748,M,0.0125,30,0
3621909,M,0.025,20,1
3621932,M,0.75,50,0
3622120,M,0.725,30,0
3622158,M,0.175,30,0
3622173,M,0.075,20,1
3622226,M,0.225,20,0
3622287,M,0.2,40,0
3622327,M,0.7125,50,0
3622374,M,0.6625,50,0
3622402,M,0.2375,40,0
3622447,M,0.9125,20,0
3622520,M,0.7125,40,0
3622629,M,0.0125,40,0
3622758,M,0.8125,30,0
3622816,M,0.6125,50,0
3622883,M,0.3,40,0
3622990,M,0.9625,30,0
3623136,M,0.2375,60,0
3623262,M,0.225,50,0
3623279,M,0.725,50,0
3623346,M,0.2,30,0
3623452,M,0.1125,40,1
3623867,M,0.2125,30,0
3623895,M,0.0125,30,0
3623992,M,0.7875,20,0
3624139,M,0.4,40,0
3624141,F,0.1125,30,0
3624180,M,0.025,30,0
3624232,M,0.0875,30,0
3624338,M,0.75,20,1
3624436,M,0.2625,40,0
3624491,M,0.35,20,0
3624541,M,0.0875,30,1
3624668,M,0.075,20,0
3624746,M,0.9375,30,0
3624990,M,0.0,40,0
3625043,M,0.0,20,0
3625088,M,0.8125,40,0
3625143,M,0.6625,40,0
3625289,M,0.875,20,0
3625321,M,0.875,30,0
3625499,M,0.325,50,0
3625502,M,0.8,30,0
3625518,M,0.8625,30,0
3625673,M,0.0125,20,0
3625735,M,0.4125,30,0
3625786,M,0.8375,40,0
3625953,M,0.8,60,0
3625986,M,0.0125,20,0
3626036,M,0.9375,50,0
3626094,M,0.8125,20,0
3626288,M,0.5375,40,0
3626333,M,0.875,50,0
3626349,M,0.4875,30,0
3626392,M,0.6375,30,0
3626434,M,0.2,30,1
3626558,M,0.7625,40,0
3626561,M,0.1625,20,0
3626580,M,0.6625,40,0
3626751,M,0.6375,20,0
3626880,M,1.0,30,0
3627006,M,0.0,20,0
3627243,M,0.2125,40,0
3627394,M,0.05,30,0
3627433,M,0.1125,30,0
3627486,M,0.8,50,0
3627542,M,0.675,30,0
3627591,M,0.2375,30,0
3627771,M,0.8,50,0
3627822,M,0.95,50,0
3627886,M,0.025,20,0
3627951,M,0.1375,30,0
3627966,M,0.9125,20,0
3628022,M,0.8,40,0
3628037,M,0.5,20,0
3628038,M,0.1875,20,0
3628167,M,0.2,20,0
3628172,M,0.9125,30,0
3628241,M,0.575,40,0
3628319,M,0.05,20,0
3628339,M,1.0,20,0
3628357,M,0.95,30,0
3628393,M,0.775,60,0
3628429,M,0.175,40,0
3628452,M,0.725,60,0
3628480,M,0.65,40,0
3628527,M,0.9875,20,0
3628716,M,0.6375,20,0
3629005,M,0.675,40,0
3629168,M,0.025,40,0
3629362,M,0.0875,20,0
3629402,M,0.0,20,0
3629523,M,0.625,20,0
3629621,M,0.3,40,0
3629636,M,0.4375,30,0
3629692,M,0.725,40,1
3629868,M,0.575,30,0
3629883,M,0.875,30,0
3629938,M,0.65,20,0
3629960,M,0.7375,30,0
3630093,M,0.2625,40,0
3630169,M,0.8875,30,0
3630286,M,0.25,30,0
3630305,M,0.9125,30,0
3630329,M,0.2,30,0
3630407,M,0.9,50,0
3630559,M,0.1125,30,0
3630857,M,0.2625,70,0
3630903,M,0.025,30,1
3630963,M,0.0375,20,0
3631043,M,0.65,40,0
3631069,M,0.1,30,0
3631076,M,0.0,20,0
3631257,M,0.5,30,0
3631299,M,0.45,50,0
3631388,M,1.0,30,0
3631420,M,0.175,30,0
3631459,M,0.7125,40,0
3631530,M,0.775,40,0
3631584,M,0.675,40,0
3631633,M,0.675,40,0
3631717,M,0.05,40,0
3631839,M,0.025,20,0
3631912,M,0.0125,30,0
3631920,M,0.4,30,0
3631939,M,0.8,40,0
3631961,M,0.4125,40,1
3631993,M,0.6,50,0
3632053,M,0.0,50,1
3632354,M,0.325,40,0
3632632,M,0.275,30,0
3632639,M,0.1,20,0
3632713,M,0.525,40,0
3632746,M,0.2625,20,0
3632784,M,0.6625,50,0
3632794,M,0.35,30,0
3632806,M,0.7375,50,0
3632808,M,0.8,30,0
3632986,M,0.15,30,0
3633025,M,0.1125,20,0
3633064,M,0.0,20,0
3633121,M,0.1125,30,0
3633123,M,0.2625,20,0
3633187,M,0.5875,20,0
3633268,M,0.6375,40,0
3633297,M,0.55,40,1
3633299,M,0.9125,40,0
3633334,M,0.05,20,1
3633401,M,0.725,30,0
3633557,M,0.95,30,0
3633577,M,0.525,30,0
3633615,M,0.2875,20,0
3633620,M,0.1,30,0
3633699,M,0.55,20,0
3633804,M,0.65,10,0
3633832,M,0.8,30,0
3633942,M,0.275,30,0
3633962,M,0.0375,30,0
3634047,M,0.5375,20,0
3634281,M,0.1625,30,0
3634348,M,0.0875,30,0
3634370,M,0.1625,30,0
3634607,M,0.9375,40,0
3634658,M,0.9375,40,0
3634682,M,0.6625,30,0
3634702,M,0.0875,20,0
3634879,M,0.0375,40,0
3634897,M,0.025,30,0
3634916,M,0.4625,40,0
3634961,M,0.15,20,0
3635021,M,0.6625,20,0
3635107,M,0.0125,30,0
3635173,M,0.725,50,0
3635376,M,0.1375,30,0
3635379,M,0.9125,30,0
3635458,M,0.425,70,0
3635506,M,0.15,20,0
3635519,M,0.9,20,0
3635543,M,0.0875,20,0
3635596,M,0.4,50,0
3635630,M,0.0,10,0
3635809,M,0.2125,30,0
3635819,M,0.0125,20,0
3635898,M,0.0625,20,0
3635968,M,0.875,60,0
3636179,M,0.7625,50,0
3636267,M,0.5875,30,0
3636405,M,0.9,40,0
3636458,M,0.275,50,0
3636505,M,0.3625,50,0
3636526,M,0.3,20,0
3636539,M,0.2625,40,0
3636617,M,0.6,20,0
3636713,M,0.25,20,0
3636752,M,0.575,40,0
3636797,M,0.05,20,0
3636847,M,0.9,40,0
3636926,M,0.4125,40,0
3637088,M,0.2125,40,0
3637101,M,0.75,30,0
3637160,M,0.15,20,0
3637197,M,0.225,20,0
3637228,M,0.2,40,0
3637407,M,0.9375,30,0
3637446,M,0.575,30,0
3637735,M,0.0625,40,0
3637827,M,0.0375,20,0
3637848,M,0.3125,40,0
3638065,M,0.6375,60,0
3638078,M,0.05,30,0
3638092,M,0.0625,30,0
3638156,M,0.0125,30,0
3638158,M,0.55,40,0
3638299,M,0.15,20,0
3638376,M,0.2875,50,0
3638387,M,0.425,40,0
3638611,M,0.65,50,0
3638709,M,0.125,30,0
3638717,M,0.2625,30,0
3638785,M,0.1125,30,0
3639050,M,0.0625,30,0
3639061,M,0.025,20,0
3639112,M,1.0,30,0
3639119,M,0.175,30,0
3639133,M,0.4125,40,0
3639253,M,0.5375,30,0
3639268,M,0.0875,40,0
3639270,M,0.2375,20,0
3639563,M,0.6375,60,0
3639720,M,0.4375,20,0
3639797,M,0.7375,40,0
3640141,M,0.125,30,0
3640260,M,0.25,30,0
3640371,M,0.025,30,0
3640574,M,0.125,50,0
3640648,M,0.475,40,0
3640766,M,0.375,30,0
3640771,M,1.0,30,0
3640804,M,0.8,40,0
3640875,M,0.0,20,0
3640891,M,0.9375,40,0
